Price,INDIA_VIX,USD_INR,VIX_Change,USDINR_Change,Risk_Score
2025-03-31,12.720000267028809,85.53880310058594,-8.554993482654094,-2.047706101409863,-10.602699584063958
2025-04-30,18.21999931335449,85.1707992553711,43.23898530554349,-0.43021860474491413,42.80876670079857
2025-05-31,16.079999923706055,85.36129760742188,-11.745331889666454,0.22366627261487526,-11.521665617051578
2025-06-30,12.789999961853027,85.4552993774414,-20.460198864819155,0.11012223648689812,-20.350076628332257
2025-07-31,11.539999961853027,87.714599609375,-9.773260388805339,2.643838648267627,-7.129421740537712
2025-08-31,11.75,87.5916976928711,1.8197577022630362,-0.14011569003475888,1.6796420122282774
2025-09-30,11.06999969482422,88.70449829101562,-5.7872366397938695,1.2704407237845938,-4.516795916009276
2025-10-31,12.149999618530272,88.6344985961914,9.756097140734376,-0.0789133540833209,9.677183786651055
2025-11-30,11.619999885559082,89.36479949951172,-4.362137856884152,0.8239465613129715,-3.5381912955711803
2025-12-31,9.68000030517578,89.9000015258789,-16.695349393198057,0.5988957949490059,-16.096453598249052
